Time,ConcRT(ug/m3),ConcHR(ug/m3),ConcS(ug/m3),Flow(lpm),WS(m/s),WD(Deg),AT(C),RH(%),BP(mmHg),FT(C),FRH(%),Status
2020-08-02 20:00:00,+00028.5,+00035.7,+00040.7,+16.62,0,0,+021.9,70,659,+027.2,40,0
2020-08-02 21:00:00,+00039.7,+00037.1,+00042.3,+16.59,0,0,+021.1,70,659.2,+025.6,42,0
2020-08-02 22:00:00,+00036.4,+00038.8,+00044.1,+16.60,0,0,+020.8,69,659.6,+024.9,42,0
2020-08-02 23:00:00,+00035.1,+00037.2,+00042.3,+16.59,0,0,+020.6,69,659.7,+024.9,42,0
2020-08-03 0:00:00,+00039.5,+00040.3,+00045.6,+16.59,0,0,+020.1,72,660,+024.6,44,0
2020-08-03 1:00:00,+00038.3,+00040.5,+00045.8,+16.59,0,0,+019.8,74,659.8,+024.2,45,0
2020-08-03 2:00:00,+00037.9,+00041.3,+00046.6,+16.59,0,0,+019.2,76,659.6,+024.0,46,0
2020-08-03 3:00:00,+00049.8,+00051.8,+00058.5,+16.59,0,0,+018.6,81,659.6,+023.9,48,0
2020-08-03 4:00:00,+00039.8,+00039.9,+00045.0,+16.59,0,0,+018.1,84,659.4,+024.1,48,0
2020-08-03 5:00:00,+00044.7,+00046.0,+00051.8,+16.59,0,0,+017.8,86,659.4,+024.5,47,0
2020-08-03 6:00:00,+00028.7,+00030.3,+00034.4,+16.60,0,0,+019.9,77,659.4,+025.4,42,0
2020-08-03 7:00:00,+00036.9,+00037.8,+00043.0,+16.59,0,0,+021.2,69,659.6,+026.5,39,0
2020-08-03 8:00:00,+00031.5,+00035.3,+00040.1,+16.59,0,0,+021.2,69,660.2,+025.7,40,0
2020-08-03 9:00:00,+00027.6,+00028.1,+00032.1,+16.59,0,0,+022.6,66,660.7,+026.8,39,0
2020-08-03 10:00:00,+00023.5,+00025.4,+00029.0,+16.59,0,0,+023.2,63,661.2,+028.4,35,0
2020-08-03 11:00:00,+00021.8,+00022.7,+00026.0,+16.59,0,0,+024.4,60,661.4,+030.1,32,0
2020-08-03 12:00:00,+00020.1,+00024.2,+00027.8,+16.59,0,0,+024.8,59,661.4,+031.4,30,0
2020-08-03 13:00:00,+00023.9,+00023.7,+00027.3,+16.60,0,0,+025.3,58,660.9,+031.9,29,0
2020-08-03 14:00:00,+00024.9,+00028.5,+00032.9,+16.59,0,0,+025.8,57,660.3,+032.7,28,0
2020-08-03 15:00:00,+00018.6,+00020.8,+00024.1,+16.60,0,0,+025.5,57,659.8,+032.5,28,0
2020-08-03 16:00:00,+00025.3,+00026.3,+00030.3,+16.61,0,0,+025.1,57,659.4,+032.4,28,0
2020-08-03 17:00:00,+00014.8,+00018.7,+00021.5,+16.61,0,0,+024.8,59,659.1,+031.2,30,0
2020-08-03 18:00:00,+00026.7,+00027.7,+00032.0,+16.60,0,0,+024.5,57,658.9,+031.6,28,0
2020-08-03 19:00:00,+00030.3,+00033.6,+00038.5,+16.62,0,0,+023.1,63,659.1,+029.8,33,0
2020-08-03 20:00:00,+00033.2,+00036.0,+00041.0,+16.62,0,0,+021.3,69,659.4,+026.9,39,0
2020-08-03 21:00:00,+00039.7,+00042.1,+00047.8,+16.60,0,0,+020.8,72,659.7,+025.5,43,0
2020-08-03 22:00:00,+00038.0,+00042.6,+00048.4,+16.60,0,0,+020.8,73,660,+025.7,43,0
2020-08-03 23:00:00,+00031.4,+00031.2,+00035.4,+16.59,0,0,+020.6,74,660.2,+025.7,43,0
2020-08-04 0:00:00,+00027.5,+00031.2,+00035.4,+16.59,0,0,+020.3,75,660.2,+025.6,44,0
2020-08-04 1:00:00,+00029.5,+00029.5,+00033.5,+16.59,0,0,+020.3,75,660.2,+025.5,43,0
2020-08-04 2:00:00,+00034.1,+00041.4,+00046.9,+16.59,0,0,+020.2,76,659.8,+025.6,44,0
2020-08-04 3:00:00,+00046.1,+00041.1,+00046.6,+16.59,0,0,+019.8,80,659.5,+025.2,46,0
2020-08-04 4:00:00,+00031.4,+00039.7,+00045.0,+16.59,0,0,+019.6,82,659.3,+025.1,47,0
2020-08-04 5:00:00,+00037.0,+00035.8,+00040.6,+16.59,0,0,+019.5,83,659.2,+025.3,47,0
2020-08-04 6:00:00,+00039.4,+00045.7,+00051.7,+16.59,0,0,+018.9,85,659.3,+025.4,47,0
2020-08-04 7:00:00,+00050.4,+00049.0,+00055.3,+16.59,0,0,+018.7,87,659.7,+025.4,47,0
2020-08-04 8:00:00,+00044.2,+00049.4,+00055.8,+16.59,0,0,+019.2,86,659.9,+025.9,46,0
2020-08-04 9:00:00,+00045.5,+00049.2,+00055.8,+16.59,0,0,+020.6,81,660.4,+027.3,42,0
2020-08-04 10:00:00,+00062.8,+00057.1,+00065.2,+16.59,0,0,+022.8,74,660.7,+029.3,38,0
2020-08-04 11:00:00,+00043.3,+00043.7,+00050.2,+16.59,0,0,+024.5,64,660.8,+031.4,31,0
2020-08-04 12:00:00,+00029.2,+00025.4,+00029.3,+16.59,0,0,+025.3,61,660.6,+031.6,31,0
2020-08-04 13:00:00,+00021.4,+00024.1,+00027.7,+16.60,0,0,+024.4,64,660.4,+031.3,32,0
2020-08-04 14:00:00,+00025.8,+00021.5,+00024.6,+16.61,0,0,+023.6,66,660.1,+029.8,35,0
2020-08-04 15:00:00,+00017.8,+00019.1,+00022.0,+16.59,0,0,+025.1,60,659.6,+031.4,30,0
2020-08-04 16:00:00,+00020.4,+00020.6,+00023.7,+16.60,0,0,+024.7,59,659.1,+031.7,29,0
2020-08-04 17:00:00,+00012.6,+00017.1,+00019.7,+16.59,0,0,+024.4,58,658.8,+031.2,29,0
2020-08-04 18:00:00,+00014.0,+00016.6,+00019.1,+16.61,0,0,+023.9,61,658.7,+030.3,32,0
2020-08-04 19:00:00,+00026.8,+00024.0,+00027.5,+16.62,0,0,+022.6,68,658.9,+028.9,36,0
2020-08-04 20:00:00,+00026.7,+00030.2,+00034.5,+16.62,0,0,+021.7,71,659,+027.2,40,0
2020-08-04 21:00:00,+00032.1,+00036.5,+00041.6,+16.59,0,0,+021.3,72,659.3,+026.4,43,0
2020-08-04 22:00:00,+00046.0,+00045.8,+00052.0,+16.59,0,0,+020.8,77,659.6,+025.8,45,0
2020-08-04 23:00:00,+00033.8,+00037.2,+00042.3,+16.59,0,0,+020.8,77,659.7,+025.8,45,0
2020-08-05 0:00:00,+00033.2,+00030.8,+00035.0,+16.59,0,0,+020.0,79,659.8,+025.2,46,0
2020-08-05 1:00:00,+00023.1,+00025.9,+00029.3,+16.59,0,0,+019.7,80,659.6,+025.0,47,0
2020-08-05 2:00:00,+00073.2,+00092.7,+00104.9,+16.59,0,0,+019.6,83,659.3,+025.4,47,0
2020-08-05 3:00:00,+00081.5,+00086.8,+00098.1,+16.59,0,0,+019.0,85,658.9,+025.7,46,0
2020-08-05 4:00:00,+00078.0,+00084.8,+00096.0,+16.59,0,0,+019.3,86,658.7,+026.0,46,0
2020-08-05 5:00:00,+00090.6,+00101.7,+00115.2,+16.59,0,0,+019.6,85,658.9,+026.8,44,0
2020-08-05 6:00:00,+00077.3,+00078.2,+00088.5,+16.59,0,0,+019.4,85,659.2,+026.7,43,0
2020-08-05 7:00:00,+00071.3,+00075.1,+00084.8,+16.59,0,0,+019.1,85,659.5,+026.0,44,0
2020-08-05 8:00:00,+00071.6,+00068.0,+00077.0,+16.59,0,0,+019.5,84,659.7,+025.6,45,0
2020-08-05 9:00:00,+99999.0,+99999.0,+99999.0,+00.00,0,0,+021.3,77,660.5,+027.5,41,128
2020-08-05 10:00:00,+38372.5,+00060.9,+00069.6,+15.54,0,0,+022.5,71,660.7,+027.9,38,384
2020-08-05 11:00:00,+00043.4,+00046.2,+00053.2,+16.59,0,0,+025.1,60,660.7,+030.9,31,0
2020-08-05 12:00:00,+00039.0,+00043.6,+00050.5,+16.59,0,0,+026.9,51,660.3,+033.4,25,0
2020-08-05 13:00:00,+00050.9,+00052.0,+00060.4,+16.60,0,0,+027.5,47,659.8,+034.0,23,0
2020-08-05 14:00:00,+00032.1,+00033.8,+00039.4,+16.60,0,0,+027.9,45,659.1,+033.9,23,0
2020-08-05 15:00:00,+00025.8,+00021.9,+00025.6,+16.59,0,0,+028.7,42,658.5,+035.2,21,0
2020-08-05 16:00:00,+00017.7,+00019.7,+00023.0,+16.60,0,0,+028.7,41,657.9,+035.8,20,0
2020-08-05 17:00:00,+00017.0,+00024.4,+00028.5,+16.61,0,0,+027.6,44,657.7,+035.4,21,0
2020-08-05 18:00:00,+00024.4,+00029.2,+00033.8,+16.62,0,0,+025.8,52,657.7,+032.8,26,0
2020-08-05 19:00:00,+00036.4,+00037.4,+00043.0,+16.62,0,0,+023.9,63,658.1,+029.9,34,0
2020-08-05 20:00:00,+00035.8,+00037.8,+00043.4,+16.62,0,0,+022.9,69,658.3,+027.9,40,0
2020-08-05 21:00:00,+00031.0,+00028.9,+00033.1,+16.59,0,0,+022.5,72,658.6,+027.1,43,0
2020-08-05 22:00:00,+00033.0,+00032.9,+00037.6,+16.59,0,0,+021.7,76,659,+026.5,46,0
2020-08-05 23:00:00,+00024.2,+00023.5,+00026.7,+16.59,0,0,+020.8,80,659.2,+025.9,48,0
2020-08-06 0:00:00,+00043.7,+00051.2,+00058.1,+16.59,0,0,+020.6,83,659.1,+025.9,49,0
2020-08-06 1:00:00,+00037.6,+00048.3,+00054.9,+16.59,0,0,+020.4,80,658.9,+026.3,45,0
2020-08-06 2:00:00,+00075.7,+00086.8,+00098.8,+16.59,0,0,+020.9,82,658.7,+027.0,45,0
2020-08-06 3:00:00,+00067.3,+00069.1,+00078.6,+16.59,0,0,+020.4,82,658.5,+027.4,43,0
2020-08-06 4:00:00,+00045.2,+00048.9,+00055.5,+16.59,0,0,+019.9,82,658.6,+026.7,43,0
2020-08-06 5:00:00,+00050.5,+00053.0,+00060.1,+16.59,0,0,+019.6,83,659.1,+026.0,45,0
2020-08-06 6:00:00,+00044.5,+00045.9,+00052.0,+16.59,0,0,+019.5,84,659.5,+025.7,46,0
2020-08-06 7:00:00,+00050.2,+00052.7,+00059.6,+16.59,0,0,+019.3,84,659.6,+025.7,46,0
2020-08-06 8:00:00,+00059.0,+00064.1,+00072.5,+16.59,0,0,+019.4,85,659.8,+025.5,47,0
2020-08-06 9:00:00,+00039.1,+00035.9,+00040.9,+16.59,0,0,+022.3,79,660.4,+028.2,43,0
2020-08-06 10:00:00,+00031.9,+00035.5,+00040.6,+16.59,0,0,+023.7,75,660.8,+031.1,37,0
2020-08-06 11:00:00,+00026.6,+00026.4,+00030.4,+16.60,0,0,+024.7,69,660.7,+031.8,34,0
2020-08-06 12:00:00,+00036.3,+00045.0,+00051.4,+16.61,0,0,+023.1,70,660.7,+030.8,34,0
2020-08-06 13:00:00,+00029.2,+00023.2,+00026.3,+16.62,0,0,+019.8,90,660.4,+025.8,51,0
2020-08-06 14:00:00,+00012.8,+00018.9,+00021.8,+16.59,0,0,+024.7,70,659.5,+029.8,38,0
2020-08-06 15:00:00,+00032.2,+00030.8,+00035.7,+16.59,0,0,+026.1,62,658.9,+032.6,31,0
2020-08-06 16:00:00,+00022.5,+00024.6,+00028.7,+16.59,0,0,+027.0,57,658.3,+033.4,28,0
2020-08-06 17:00:00,+00021.6,+00024.2,+00028.1,+16.62,0,0,+025.8,58,657.8,+032.2,30,0
2020-08-06 18:00:00,+00033.8,+00034.9,+00040.3,+16.59,0,0,+025.2,64,658,+030.9,34,0
2020-08-06 19:00:00,+00047.4,+00050.7,+00058.2,+16.59,0,0,+023.5,67,658.5,+029.2,36,0
2020-08-06 20:00:00,+00063.1,+00073.4,+00083.9,+16.59,0,0,+022.2,71,658.8,+027.3,40,0
2020-08-06 21:00:00,+00145.8,+00162.3,+00184.7,+16.59,0,0,+021.1,77,659.2,+026.4,45,0
2020-08-06 22:00:00,+00105.3,+00106.3,+00120.8,+16.59,0,0,+020.8,81,659.4,+025.9,47,0
2020-08-06 23:00:00,+00087.4,+00086.0,+00097.6,+16.59,0,0,+020.6,81,659.8,+026.0,47,0
2020-08-07 0:00:00,+00059.2,+00054.8,+00062.1,+16.59,0,0,+020.0,83,660,+025.9,47,0
2020-08-07 1:00:00,+00041.5,+00041.3,+00046.7,+16.59,0,0,+019.7,83,659.8,+025.9,46,0
2020-08-07 2:00:00,+00031.5,+00031.3,+00035.3,+16.59,0,0,+018.9,86,659.7,+025.5,47,0
2020-08-07 3:00:00,+00018.5,+00017.9,+00020.2,+16.60,0,0,+019.0,86,659.5,+025.6,46,0
2020-08-07 4:00:00,+00022.8,+00024.2,+00027.4,+16.59,0,0,+018.7,85,659.5,+026.0,45,0
2020-08-07 5:00:00,+00030.1,+00031.9,+00035.9,+16.60,0,0,+018.1,89,659.7,+025.8,46,0
2020-08-07 6:00:00,+00028.6,+00032.7,+00036.8,+16.60,0,0,+017.8,89,659.8,+025.5,45,0
2020-08-07 7:00:00,+00023.9,+00024.3,+00027.3,+16.59,0,0,+017.8,91,660,+025.3,47,0
2020-08-07 8:00:00,+00026.7,+00028.3,+00031.9,+16.59,0,0,+018.3,93,660.3,+025.9,48,0
2020-08-07 9:00:00,+00027.0,+00025.3,+00028.7,+16.59,0,0,+021.0,85,660.8,+028.7,42,0
2020-08-07 10:00:00,+00034.0,+00035.4,+00040.4,+16.59,0,0,+022.6,78,661.3,+031.3,36,0
2020-08-07 11:00:00,+00031.4,+00027.0,+00030.9,+16.61,0,0,+023.1,75,661.5,+030.8,36,0
2020-08-07 12:00:00,+00014.7,+00016.7,+00019.2,+16.60,0,0,+025.4,69,661.3,+031.5,35,0
2020-08-07 13:00:00,+00024.1,+00022.9,+00026.5,+16.59,0,0,+026.0,64,660.8,+033.1,31,0
2020-08-07 14:00:00,+00019.3,+00022.0,+00025.6,+16.60,0,0,+027.3,59,660.1,+034.0,29,0
2020-08-07 15:00:00,+00021.5,+00022.8,+00026.6,+16.60,0,0,+028.0,55,659.3,+035.0,27,0
2020-08-07 16:00:00,+00022.6,+00025.0,+00029.3,+16.60,0,0,+028.9,55,658.6,+036.2,26,0
2020-08-07 17:00:00,+00029.1,+00029.4,+00034.5,+16.61,0,0,+028.9,51,658.2,+036.8,23,0
2020-08-07 18:00:00,+00031.6,+00033.2,+00038.7,+16.62,0,0,+027.8,53,658.3,+035.1,25,0
2020-08-07 19:00:00,+00032.9,+00036.7,+00042.4,+16.63,0,0,+024.9,70,658.9,+031.9,36,0
2020-08-07 20:00:00,+00035.7,+00041.1,+00047.2,+16.63,0,0,+023.6,77,659.2,+029.3,43,0
2020-08-07 21:00:00,+00047.8,+00053.2,+00060.9,+16.59,0,0,+023.1,78,659.3,+028.3,44,0
2020-08-07 22:00:00,+00054.9,+00059.6,+00068.1,+16.59,0,0,+022.7,76,659.6,+027.8,44,0
2020-08-07 23:00:00,+00056.9,+00065.9,+00075.2,+16.59,0,0,+022.1,77,659.7,+027.4,44,0
2020-08-08 0:00:00,+00075.6,+00082.8,+00094.3,+16.59,0,0,+021.6,79,659.9,+027.1,45,0
2020-08-08 1:00:00,+00079.6,+00085.1,+00096.9,+16.59,0,0,+021.5,80,660,+026.8,46,0
2020-08-08 2:00:00,+00078.1,+00075.1,+00085.4,+16.59,0,0,+021.3,80,659.9,+026.7,46,0
2020-08-08 3:00:00,+00068.7,+00071.6,+00081.4,+16.59,0,0,+021.1,82,659.3,+026.9,46,0
2020-08-08 4:00:00,+00052.0,+00055.1,+00062.6,+16.59,0,0,+020.7,83,659.1,+026.8,46,0
2020-08-08 5:00:00,+00043.6,+00044.0,+00049.9,+16.59,0,0,+020.0,85,659.1,+026.2,48,0
2020-08-08 6:00:00,+00036.0,+00042.0,+00047.5,+16.59,0,0,+019.2,89,659.6,+025.8,49,0
2020-08-08 7:00:00,+00056.5,+00056.8,+00064.1,+16.59,0,0,+018.8,92,659.9,+026.2,48,0
2020-08-08 8:00:00,+00042.3,+00046.0,+00052.1,+16.59,0,0,+019.7,92,660.3,+027.3,47,0
2020-08-08 9:00:00,+00040.0,+00033.9,+00038.7,+16.59,0,0,+022.1,83,660.6,+029.9,41,0
2020-08-08 10:00:00,+00054.6,+00057.1,+00065.1,+16.61,0,0,+022.3,81,660.9,+031.0,37,0
2020-08-08 11:00:00,+00033.3,+00034.5,+00039.6,+16.60,0,0,+023.7,77,660.8,+030.5,38,0
2020-08-08 12:00:00,+00028.9,+00029.4,+00033.9,+16.59,0,0,+026.2,66,660.6,+032.8,33,0
2020-08-08 13:00:00,+00027.6,+00029.2,+00033.9,+16.60,0,0,+027.3,60,660.1,+034.3,29,0
2020-08-08 14:00:00,+00028.9,+00033.7,+00039.2,+16.60,0,0,+026.9,58,659.3,+034.7,27,0
2020-08-08 15:00:00,+00030.2,+00030.0,+00034.2,+16.63,0,0,+021.3,76,659.3,+030.0,36,0
2020-08-08 16:00:00,+00019.4,+00021.8,+00024.7,+16.62,0,0,+019.3,84,659.1,+026.1,45,0
2020-08-08 17:00:00,+00025.1,+00027.4,+00031.1,+16.59,0,0,+019.7,81,658.3,+025.3,46,0
2020-08-08 18:00:00,+00028.9,+00028.3,+00032.2,+16.59,0,0,+020.4,75,658.6,+025.8,42,0
2020-08-08 19:00:00,+00031.2,+00031.4,+00035.7,+16.59,0,0,+020.2,76,658.7,+025.7,43,0
2020-08-08 20:00:00,+00036.8,+00043.3,+00049.1,+16.59,0,0,+019.7,79,658.7,+025.3,45,0
2020-08-08 21:00:00,+00050.1,+00048.7,+00055.1,+16.59,0,0,+019.3,83,658.8,+024.9,48,0
2020-08-08 22:00:00,+00050.2,+00059.2,+00067.0,+16.59,0,0,+019.1,87,658.9,+025.0,49,0
2020-08-08 23:00:00,+00048.0,+00047.2,+00053.3,+16.59,0,0,+018.7,89,659.2,+025.4,48,0
2020-08-09 0:00:00,+00048.4,+00057.3,+00064.8,+16.59,0,0,+018.9,90,659.2,+026.0,47,0
2020-08-09 1:00:00,+00051.2,+00051.1,+00057.6,+16.59,0,0,+018.5,90,659.1,+026.4,46,0
2020-08-09 2:00:00,+00028.4,+00031.2,+00035.2,+16.59,0,0,+018.3,91,658.8,+026.2,46,0
2020-08-09 3:00:00,+00026.2,+00030.2,+00034.2,+16.59,0,0,+018.6,91,658.4,+026.8,45,0
2020-08-09 4:00:00,+00027.2,+00030.5,+00034.5,+16.59,0,0,+018.8,90,658.2,+027.4,43,0
2020-08-09 5:00:00,+00030.8,+00030.7,+00034.7,+16.61,0,0,+019.0,88,658.4,+027.2,43,0
2020-08-09 6:00:00,+00030.9,+00034.8,+00039.4,+16.59,0,0,+019.0,87,658.7,+027.0,43,0
2020-08-09 7:00:00,+00039.7,+00042.0,+00047.4,+16.60,0,0,+018.7,88,659,+026.4,44,0
2020-08-09 8:00:00,+00045.8,+00052.0,+00058.6,+16.60,0,0,+018.6,90,659.3,+025.4,48,0
2020-08-09 9:00:00,+00038.8,+00038.8,+00044.1,+16.59,0,0,+020.9,83,659.6,+027.4,43,0
2020-08-09 10:00:00,+00054.0,+00055.8,+00063.9,+16.59,0,0,+023.2,72,659.8,+030.8,34,0
2020-08-09 11:00:00,+00038.6,+00044.6,+00051.4,+16.59,0,0,+024.7,66,659.7,+032.2,31,0
2020-08-09 12:00:00,+00039.3,+00038.2,+00044.1,+16.61,0,0,+025.4,63,659.5,+032.6,30,0
2020-08-09 13:00:00,+00034.8,+00032.3,+00037.4,+16.60,0,0,+026.0,61,659.1,+032.7,30,0
2020-08-09 14:00:00,+00021.6,+00024.4,+00028.4,+16.59,0,0,+027.3,55,658.5,+033.9,27,0
2020-08-09 15:00:00,+00019.1,+00018.5,+00021.5,+16.60,0,0,+026.9,55,658.1,+034.4,26,0
2020-08-09 16:00:00,+00019.4,+00020.7,+00024.1,+16.60,0,0,+027.3,54,657.8,+034.9,25,0
2020-08-09 17:00:00,+00022.4,+00026.7,+00031.1,+16.60,0,0,+026.2,59,657.7,+034.3,28,0
2020-08-09 18:00:00,+00026.9,+00025.4,+00029.3,+16.63,0,0,+024.5,66,657.7,+032.1,32,0
2020-08-09 19:00:00,+00024.9,+00025.8,+00029.7,+16.62,0,0,+023.2,71,658.1,+029.9,37,0
2020-08-09 20:00:00,+00038.6,+00037.2,+00042.6,+16.62,0,0,+022.1,75,658.3,+027.8,42,0
2020-08-09 21:00:00,+00034.2,+00040.7,+00046.5,+16.59,0,0,+021.6,78,658.6,+027.0,44,0
2020-08-09 22:00:00,+00035.7,+00037.8,+00043.1,+16.59,0,0,+020.9,80,658.9,+026.4,46,0
2020-08-09 23:00:00,+00045.1,+00047.3,+00053.8,+16.59,0,0,+020.4,84,658.9,+025.8,48,0
2020-08-10 0:00:00,+00086.0,+00090.8,+00103.1,+16.59,0,0,+020.2,85,658.8,+026.1,48,0
2020-08-10 1:00:00,+00048.3,+00055.3,+00062.7,+16.59,0,0,+019.8,86,658.7,+026.6,46,0
2020-08-10 2:00:00,+00110.1,+00112.0,+00126.8,+16.59,0,0,+019.2,90,658.4,+026.6,46,0
2020-08-10 3:00:00,+00075.6,+00078.0,+00088.3,+16.59,0,0,+019.1,89,658.2,+026.7,45,0
2020-08-10 4:00:00,+00069.9,+00068.4,+00077.4,+16.59,0,0,+018.8,91,658.1,+026.4,46,0
2020-08-10 5:00:00,+00042.2,+00040.6,+00045.9,+16.59,0,0,+018.9,91,658.2,+026.6,46,0
2020-08-10 6:00:00,+00042.7,+00045.6,+00051.6,+16.59,0,0,+018.6,92,658.5,+026.6,45,0
2020-08-10 7:00:00,+00041.5,+00048.4,+00054.7,+16.59,0,0,+018.6,92,658.8,+026.5,46,0
2020-08-10 8:00:00,+00049.9,+00045.8,+00051.7,+16.59,0,0,+019.0,94,659.1,+027.0,47,0
2020-08-10 9:00:00,+00032.8,+00029.5,+00033.5,+16.59,0,0,+020.8,91,659.5,+028.9,44,0
2020-08-10 10:00:00,+00028.2,+00032.2,+00036.8,+16.59,0,0,+022.6,82,659.8,+031.7,37,0
2020-08-10 11:00:00,+00028.0,+00028.7,+00032.9,+16.62,0,0,+023.5,77,660.1,+031.5,36,0
2020-08-10 12:00:00,+00028.1,+00028.1,+00032.5,+16.61,0,0,+025.1,69,659.8,+032.1,33,0
2020-08-10 13:00:00,+00026.5,+00027.3,+00031.6,+16.61,0,0,+025.7,64,659.3,+032.5,31,0
2020-08-10 14:00:00,+00026.3,+00029.3,+00034.1,+16.60,0,0,+027.2,58,658.6,+033.6,29,0
2020-08-10 15:00:00,+58548.7,+00029.7,+00034.6,+14.60,0,0,+027.0,56,657.8,+034.0,27,384
2020-08-10 16:00:00,+00030.7,+00032.1,+00037.6,+16.60,0,0,+028.4,52,657.3,+034.4,26,0
2020-08-10 17:00:00,+00035.4,+00034.8,+00040.8,+16.60,0,0,+028.7,47,657,+035.8,22,0
2020-08-10 18:00:00,+00032.5,+00033.7,+00039.4,+16.61,0,0,+028.0,50,657.1,+035.1,24,0
2020-08-10 19:00:00,+00032.1,+00036.2,+00042.0,+16.63,0,0,+025.6,61,657.4,+032.7,31,0
2020-08-10 20:00:00,+00041.8,+00042.8,+00049.2,+16.63,0,0,+023.6,71,657.9,+029.7,38,0
2020-08-10 21:00:00,+00065.9,+00077.9,+00089.4,+16.59,0,0,+023.0,74,658.3,+028.5,42,0
2020-08-10 22:00:00,+00063.5,+00068.4,+00078.2,+16.59,0,0,+022.4,74,658.7,+027.8,42,0
2020-08-10 23:00:00,+00061.9,+00059.9,+00068.3,+16.59,0,0,+021.8,77,659.2,+027.1,44,0
2020-08-11 0:00:00,+00039.5,+00041.6,+00047.3,+16.60,0,0,+020.8,82,659.3,+026.3,47,0
2020-08-11 1:00:00,+00034.3,+00032.2,+00036.6,+16.59,0,0,+020.1,85,659.1,+025.9,49,0
2020-08-11 2:00:00,+00023.5,+00024.4,+00027.7,+16.60,0,0,+019.6,88,658.8,+026.0,48,0
2020-08-11 3:00:00,+00019.5,+00020.7,+00023.5,+16.59,0,0,+019.3,87,658.5,+026.3,46,0
2020-08-11 4:00:00,+00019.3,+00021.0,+00023.8,+16.59,0,0,+018.9,87,658.5,+026.4,45,0
2020-08-11 5:00:00,+00022.7,+00023.0,+00026.0,+16.59,0,0,+018.6,87,658.7,+026.3,45,0
2020-08-11 6:00:00,+00028.4,+00032.1,+00036.2,+16.59,0,0,+018.1,90,659.1,+026.0,45,0
2020-08-11 7:00:00,+00023.1,+00027.1,+00030.6,+16.59,0,0,+018.5,87,659.4,+026.1,44,0
2020-08-11 8:00:00,+00032.4,+00035.9,+00040.5,+16.59,0,0,+018.7,85,659.8,+026.1,43,0
2020-08-11 9:00:00,+00036.0,+00039.8,+00045.1,+16.59,0,0,+020.5,83,660,+027.3,43,0
2020-08-11 10:00:00,+00023.1,+00024.2,+00027.7,+16.59,0,0,+023.0,76,660.3,+029.6,39,0
2020-08-11 11:00:00,+00022.4,+00023.5,+00027.0,+16.60,0,0,+024.6,69,660.4,+031.3,35,0
2020-08-11 12:00:00,+99999.0,+00044.8,+00051.9,+11.58,0,0,+026.5,62,659.8,+033.2,31,384
2020-08-11 13:00:00,+13355.2,+00023.4,+00027.2,+16.60,0,0,+027.3,59,659.5,+033.7,30,0
2020-08-11 14:00:00,+00023.6,+00022.8,+00026.6,+16.60,0,0,+028.4,56,658.8,+035.1,28,0
2020-08-11 15:00:00,+00024.8,+00028.4,+00033.3,+16.60,0,0,+029.3,51,658.2,+036.7,24,0
2020-08-11 16:00:00,+00025.1,+00028.0,+00032.9,+16.60,0,0,+029.4,48,657.6,+036.9,23,0
2020-08-11 17:00:00,+00031.4,+00036.4,+00042.6,+16.61,0,0,+028.3,54,657.2,+036.0,25,0
2020-08-11 18:00:00,+00041.0,+00046.0,+00053.4,+16.63,0,0,+026.0,61,657.2,+033.1,30,0
2020-08-11 19:00:00,+00060.7,+00067.1,+00077.7,+16.60,0,0,+025.4,60,657.5,+031.7,31,0
2020-08-11 20:00:00,+00064.2,+00070.9,+00081.7,+16.60,0,0,+024.2,68,658,+030.2,37,0
2020-08-11 21:00:00,+00056.1,+00060.9,+00070.0,+16.59,0,0,+023.5,79,658.3,+029.2,45,0
2020-08-11 22:00:00,+00070.6,+00085.3,+00097.8,+16.59,0,0,+023.1,78,659,+028.6,43,0
2020-08-11 23:00:00,+00037.2,+00029.4,+00033.5,+16.62,0,0,+021.0,79,659.2,+027.2,43,0
2020-08-12 0:00:00,+00031.2,+00036.9,+00042.0,+16.61,0,0,+020.8,79,658.8,+026.2,45,0
2020-08-12 1:00:00,+00033.0,+00038.7,+00044.1,+16.60,0,0,+020.9,77,658.5,+026.2,44,0
2020-08-12 2:00:00,+00048.1,+00048.6,+00055.3,+16.60,0,0,+020.5,79,658.1,+025.8,45,0
2020-08-12 3:00:00,+00025.9,+00023.1,+00026.3,+16.59,0,0,+020.4,75,657.8,+025.6,43,0
2020-08-12 4:00:00,+00027.1,+00029.2,+00033.3,+16.59,0,0,+020.5,76,657.7,+025.5,44,0
2020-08-12 5:00:00,+00023.2,+00027.7,+00031.5,+16.59,0,0,+020.4,78,658,+025.6,45,0
2020-08-12 6:00:00,+00041.4,+00045.7,+00051.8,+16.60,0,0,+019.5,81,658.5,+025.3,46,0
2020-08-12 7:00:00,+00057.8,+00064.4,+00072.6,+16.59,0,0,+018.5,86,658.8,+024.8,48,0
2020-08-12 8:00:00,+00055.3,+00060.5,+00068.4,+16.60,0,0,+019.5,85,659.2,+025.5,48,0
2020-08-12 9:00:00,+00050.3,+00054.1,+00061.9,+16.59,0,0,+022.6,78,659.4,+028.6,42,0
2020-08-12 10:00:00,+00036.3,+00036.4,+00041.9,+16.60,0,0,+024.5,73,659.6,+031.6,37,0
2020-08-12 11:00:00,+00025.1,+00025.4,+00029.4,+16.60,0,0,+025.6,71,659.6,+032.6,35,0
